nlev,variant,blocking,cell_dist,schedule,target,block_bytes,vector_width,mu,delta,delta_numa,delta_max,mu_delta,mu_delta_numa,l1_ratio,beta,alpha,gamma,P_NUMA,T
128,0,32,uniform,omp_for,gpu_scalar,128,1,133.280469,37.379569,59.784518,459300.805477,4981.965053,7968.103548,0.078125,1,0.0120,1.8000,4,327680
128,0,32,normal_var4,omp_collapse2,cpu_scalar,64,1,81.753125,53.724166,85.678230,751852.469975,4392.118131,7004.464586,0.078125,1,0.0120,1.8000,4,327680
128,0,32,exact,omp_collapse2,gpu_warp32,128,32,14.873177,6.968904,9.953211,12543.093406,103.632642,148.026916,0.078125,1,0.0120,1.8000,4,491520
128,0,64,sequential,omp_for,gpu_warp32,128,32,143.663281,19.116745,30.380468,428411.593226,2746.376938,4364.562412,0.156250,1,0.0120,1.8000,4,163840
128,0,64,normal_var1,omp_collapse2,gpu_warp32,128,32,144.265625,19.058338,30.299404,426661.799074,2749.461692,4371.158856,0.156250,1,0.0120,1.8000,4,163840
128,0,64,exact,omp_collapse2,gpu_scalar,128,1,24.952083,8.141770,11.411398,14357.825246,203.133688,284.734605,0.156250,1,0.0120,1.8000,4,245760
128,0,128,normal_var1,omp_for,gpu_scalar,128,1,283.882812,14.657573,23.106705,430730.979913,4161.033553,6559.598783,0.312500,1,0.0120,1.8000,4,81920
128,0,128,exact,omp_for,gpu_warp32,128,32,44.337500,10.143119,13.775010,17424.521027,449.707537,610.743628,0.312500,1,0.0120,1.8000,4,122880
128,0,128,normal_var4,omp_collapse2,cpu_avx512,64,8,319.434375,26.056546,40.586760,775040.276918,8323.355848,12964.807524,0.312500,1,0.0120,1.8000,4,81920
128,0,8,uniform,omp_for,cpu_scalar,64,1,35.016016,255.421163,408.753988,825068.938859,8943.831577,14312.936917,0.019531,1,0.0120,1.8000,4,1310720
128,0,8,normal_var4,omp_collapse2,gpu_warp32,128,32,10.912158,106.006827,169.609064,165690.700487,1156.764054,1850.805715,0.019531,1,0.0120,1.8000,4,1310720
128,0,16,normal_var1,omp_for,gpu_scalar,128,1,37.562695,60.857699,97.332738,400521.271874,2285.979747,3656.080414,0.039062,1,0.0120,1.8000,4,655360
128,0,16,exact,omp_for,gpu_scalar,128,1,9.511328,7.655374,10.943652,10600.050446,72.802914,104.058493,0.039062,1,0.0120,1.8000,4,983040
128,0,16,sequential,omp_collapse2,cpu_scalar,64,1,41.037695,101.788838,162.571021,734689.617468,4177.180979,6671.540985,0.039062,1,0.0120,1.8000,4,655360
128,0,32,uniform,omp_for,gpu_warp32,128,32,133.280469,37.379569,59.784518,459300.805477,4981.965053,7968.103548,0.078125,1,0.0120,1.8000,4,327680
128,0,32,normal_var4,omp_collapse2,gpu_warp32,128,32,73.467578,32.316304,51.619102,416859.077599,2374.200306,3792.331216,0.078125,1,0.0120,1.8000,4,327680
128,0,64,normal_var4,omp_for,cpu_scalar,64,1,161.381250,32.492694,51.373665,767708.960701,5243.710831,8290.745403,0.156250,1,0.0120,1.8000,4,163840
128,0,64,uniform,omp_collapse2,gpu_scalar,128,1,265.033594,21.593072,34.493090,463965.652028,5722.893660,9141.832416,0.156250,1,0.0120,1.8000,4,163840
128,0,128,sequential,omp_for,gpu_warp32,128,32,283.164062,14.689202,23.179972,431522.515359,4159.456576,6563.740928,0.312500,1,0.0120,1.8000,4,81920
128,0,128,normal_var1,omp_collapse2,gpu_warp32,128,32,283.882812,14.657573,23.106705,430730.979913,4161.033553,6559.598783,0.312500,1,0.0120,1.8000,4,81920
128,0,128,exact,omp_collapse2,gpu_scalar,128,1,44.337500,10.143119,13.775010,17424.521027,449.707537,610.743628,0.312500,1,0.0120,1.8000,4,122880
128,0,8,sequential,omp_for,gpu_warp32,128,32,10.514941,109.999050,175.929888,171899.199869,1156.633836,1849.892038,0.019531,1,0.0120,1.8000,4,1310720
128,0,8,exact,omp_for,cpu_avx512,64,8,9.633919,10.155213,14.381924,15287.748254,97.848062,138.544506,0.019531,1,0.0120,1.8000,4,1966080
128,0,8,sequential,omp_collapse2,cpu_scalar,64,1,21.029883,196.645779,314.507484,687571.265600,4135.438751,6614.054098,0.019531,1,0.0120,1.8000,4,1310720
128,0,16,normal_var4,omp_for,gpu_scalar,128,1,37.733008,60.311038,96.389367,398755.058636,2275.716321,3637.062838,0.039062,1,0.0120,1.8000,4,655360
128,0,16,normal_var1,omp_collapse2,cpu_avx512,64,8,41.651758,100.755212,161.063458,723695.907434,4196.632256,6708.576445,0.039062,1,0.0120,1.8000,4,655360
128,0,16,exact,omp_collapse2,cpu_avx512,64,8,15.190365,10.341584,14.870510,18382.907790,157.065203,225.876965,0.039062,1,0.0120,1.8000,4,983040
128,0,32,sequential,omp_for,cpu_scalar,64,1,80.974219,54.422345,86.727456,758930.334448,4406.805890,7022.685524,0.078125,1,0.0120,1.8000,4,327680
128,0,32,uniform,omp_collapse2,gpu_scalar,128,1,133.280469,37.379569,59.784518,459300.805477,4981.965053,7968.103548,0.078125,1,0.0120,1.8000,4,327680
128,0,64,normal_var4,omp_for,gpu_warp32,128,32,144.417969,19.157489,30.439548,426083.205580,2766.685117,4396.017419,0.156250,1,0.0120,1.8000,4,163840
128,0,64,uniform,omp_collapse2,gpu_warp32,128,32,265.033594,21.593072,34.493090,463965.652028,5722.893660,9141.832416,0.156250,1,0.0120,1.8000,4,163840
128,0,128,normal_var4,omp_for,gpu_warp32,128,32,283.954687,14.689571,23.154544,430303.264495,4171.173503,6574.844320,0.312500,1,0.0120,1.8000,4,81920
128,0,128,uniform,omp_collapse2,gpu_warp32,128,32,523.834375,15.986831,25.449428,466178.652271,8374.445573,13331.274476,0.312500,1,0.0120,1.8000,4,81920
